688.400128,185.4799628,1919.840561,0,0
883.0902601,267.0849821,2812.393628,0,0
666.609215,284.4428984,1352.134117,0,0
89.94246376,0,785.6501432,1.861775293,1.861775293
106.166364,254.226805,4418.784591,0,0
258.4971423,363.7925577,4324.00286,0,0
60.45771492,201.0915591,2702.785834,0,0
642.9113012,722.1469705,2070.461514,0,0
753.8836169,385.0896955,3982.749213,0,0
257.5014793,389.2286501,4930.519641,0,0
358.9625653,693.0719688,4689.707046,0,0
407.8209023,402.9368901,5040.540542,0,0
841.7474942,564.3731311,4033.170047,0,0
395.201172,633.5756549,4738.459915,0,0
497.7963118,569.5723452,6076.455911,0,0
179.3966878,647.8310472,4373.689638,0,0
256.4049403,626.4603426,6088.026401,0,0
556.0905373,1201.391451,5408.835893,0,0
74.70141945,272.5242894,5444.573287,0,0
243.2485304,672.2181399,5058.462761,0,0
497.7963118,569.5723452,6076.455911,0,0
209.9703165,383.5211635,4331.378661,0,0
116.0774553,181.6944051,4183.091349,0,0
419.0025504,419.4543963,5004.458922,0,0
318.5610788,473.9722886,6367.691872,0,0
1881.317235,1054.609642,2098.787963,0,0
1388.889012,825.9021741,1209.170966,0,0
1282.681538,805.7612106,1757.066174,2.014890506,2.014890506
1103.697192,796.2641039,1712.704688,4.298027505,4.298027505
1540.431048,484.8760939,544.1043048,1.800462621,1.800462621
1975.311363,613.9940799,577.1196003,1.223959812,1.223959812
1484.655675,374.5152377,428.2902044,1.129117708,1.129117708
2180.608252,524.2000968,733.6929713,0,0
2535.286843,295.7307704,710.5520625,0,0
1787.039429,804.1514401,580.7582427,0,0
2251.622035,439.0473457,760.8819014,4.197529158,4.197529158
1514.246074,442.6079185,476.7559774,0,0
1030.857439,818.2620211,938.2172886,3.472804799,3.472804799
1254.389584,1109.983556,1092.023905,7.883060777,7.883060777
1263.486424,757.3286984,1392.864894,2.036426459,2.036426459
1853.002208,1438.263011,2931.338888,1.622957255,1.622957255
1336.597621,1395.359232,1480.798565,0,0
809.5863778,889.4253717,910.6848938,0,0
1162.320924,1901.540957,1262.660506,0,0
769.8564289,794.7945794,708.7475384,4.262503859,4.262503859
771.1513494,865.4923319,1122.707627,0.802787023,0.802787023
798.6096666,888.2369935,1522.782977,2.478294328,2.478294328
623.1250014,524.4365816,855.2347418,1.355914239,1.355914239
733.7551412,537.089069,1231.851375,1.928396562,1.928396562
499.5472698,120.0519682,361.5656432,3.426797101,3.426797101
571.0526731,242.7288876,587.9895318,0,0
904.767603,229.968255,1075.68762,0,0
1094.056584,637.0592294,2110.943128,0,0
512.0786277,373.5164651,620.0062299,2.257407886,2.257407886
786.6275071,151.0721719,190.2855737,0,0
856.5773075,181.6560817,272.3135051,0.727534434,0.727534434
1019.673769,168.1496513,314.3488765,2.620430909,2.620430909
1558.926591,405.6662161,1014.627777,0,0
1215.947883,328.2696038,652.5066284,0.405844156,0.405844156
527,464.9143228,682.6347042,4.756620715,4.756620715
394.5143526,315.7911558,576.1745575,0,0
852.6582324,498.1201854,698.6409726,1.918887469,1.918887469
658.1402256,324.1169612,840.398753,0,0
752.4180109,254.1096447,452.8252131,0,0
1240.609245,561.9616556,896.5364905,0,0
524.1730958,323.0919918,458.6087871,0.882795616,0
636.7179105,528.992657,500.3379994,2.254425234,2.254425234
393.9631257,468.3281409,405.1295848,4.093695128,4.093695128
490.7322616,772.9050785,579.1090315,0.537799967,0.534552269
650.4871558,335.5428516,1079.645461,0.919157032,0.919157032
566.0381107,283.3045793,716.1022453,2.653128562,2.653128562
403.0696407,331.7730524,458.1311707,0.215516046,0.215516046
370.32296,208.6744302,656.1459099,0.107116857,0.107116857
1515.503782,466.3612164,13.63491,549.1894322,0
3550.528771,602.0903227,0,1200.944031,0
6672.108636,1512.184739,0,2660.92137,0
5809.524384,1187.741301,37.78714691,1285.723942,0
2432.171512,1293.16678,0,1112.496393,2.986958004
2307.896331,1658.814047,6.010654243,1051.420859,0
3213.048425,1031.158705,0,1146.135146,0
2469.747803,844.8098477,0,627.301191,0
2880.426956,699.545251,0,1530.744578,0
2783.625557,633.3017528,0,1511.537885,10.04214462
3525.040961,888.8014025,72.75598089,2066.421892,1.158049944
2549.647748,1100.32804,0,1449.228329,0
2483.877592,782.7069733,0,2420.790756,0
1020.070819,821.1080445,0,1210.918589,0
2068.812847,1689.136731,15.02837945,983.7569864,0.074161888
2065.740085,1586.150654,29.10124779,1427.377781,0
2369.033922,1402.005083,0,953.0703298,0.547023494
2371.82382,2281.270276,0,2289.964706,0
1641.565907,1869.404591,25.2259004,1188.773384,0.577365417
1439.4048,1303.040818,0.782932252,1139.669878,0.706112314
1474.896541,1109.035957,0,1134.597728,0
2587.726752,1584.462167,80.13253148,1547.364834,0
1152.702,988.0832897,0,1345.334129,0
1049.747477,518.0845487,0,1043.879671,1.115969841
2340.518737,294.9138021,60.45903596,700.6119251,0
1331.225672,192.4643794,0,860.6009355,1.023724773
1367.094634,263.3767742,36.03058099,492.0274749,5.398078012
1790.386979,376.5080238,30.3500881,689.2039424,0.726190142
1987.818,510.9889322,0,1408.291398,0
1217.022242,437.1138625,0,887.5972506,0
1506.142225,509.3315387,0,627.4323937,0
1536.342809,573.5837687,0,695.9512821,1.600882999
3560.342853,512.4388337,0,1842.807442,0
2984.731565,450.8111704,0,1034.749577,0
3494.048331,625.5562352,0,2545.657265,0
3265.842969,697.0793886,0.589059521,1057.470629,3.924958575
1437.158928,778.2152729,0,886.378471,0
1017.787475,333.3241696,0,627.4939242,0
1401.137001,1062.418625,0,918.7718539,0
2535.22098,524.850301,0,361.7493409,0
788.6217974,637.8497141,0,411.1081567,0
882.360945,644.9113754,0,707.9988962,0
816.4679411,474.5981463,0,384.9337074,0
886.6798889,629.24725,0,769.0292245,0
690.777282,515.2525873,0,595.4452302,0
885.9894838,464.8885092,0,866.9563316,0
1883.183251,1497.906152,0,1355.049149,1.987084727
2027.566099,665.9300067,0,494.6182536,0.386881717
2859.724223,1918.481327,40.90805156,2873.2434,0
3119.854259,3280.497645,69.03585979,3341.247059,0
3505.234719,3000.812989,139.8027162,3554.994464,1.341258142
3883.062374,4383.491124,106.6749169,4618.019766,0
2494.526302,501.9238276,32.83402053,3034.467829,0
3228.782183,1397.37386,41.72753244,2279.043979,0
2740.569021,2449.316368,90.41556161,2663.683535,0
3580.301099,3102.168561,109.7504494,3974.503406,0
3882.911514,3034.400735,111.589071,4822.155541,1.226682049
3875.730848,3303.174621,65.46617912,4689.482414,0
3538.484374,943.9508645,77.76785642,3328.483866,0
3438.480653,997.2788631,72.11388307,3122.295509,0
4566.936136,1926.285354,28.76780805,2392.509847,8.352294715
3256.091767,2066.175307,39.00977122,2885.755826,0
5740.523959,4178.064744,86.59041677,6370.555092,5.231324322
5036.189015,2373.731594,6.631317196,4764.199726,3.546939866
3991.062188,2797.054022,1.56052689,1828.049336,0
3598.635455,2411.402832,0,1816.327692,0
2557.945359,2729.806944,111.7642866,2545.565802,0
1361.275639,1970.546241,61.35608596,1627.307151,0
3257.461785,2094.020755,88.83210849,3214.169581,0
3539.584731,1765.680081,100.3206957,3783.256261,0
1943.114355,1135.363703,85.06684064,2015.376795,1.915376549
2926.471321,632.6709534,48.06811917,2275.359257,0
2691.194026,1671.125906,181.5478212,4327.702104,4.779556783
2332.960959,1160.408756,90.10938694,2089.637724,0
3031.499486,1267.603373,128.0111832,2000.130446,1.675887507
4219.700587,2063.561046,115.5034549,3422.395879,0
2542.344121,1475.743227,81.68029728,926.1845083,0
2274.88824,1235.984877,93.57574926,2027.518498,0
1565.370438,1009.366876,69.06450603,1208.424078,3.124873405
1579.55753,937.3648186,64.34564576,977.3416164,2.980489264
1888.04884,675.8572836,28.05102564,2903.676681,1.361400045
3268.704905,1505.315667,0,4113.524561,3.837997354
1663.427673,943.2834815,46.71259566,1390.257283,0
1342.448,1441.430271,14.90583515,1781.2257,0.616126502
1340.768006,379.0607197,15.78941277,1463.014026,0
1408.456664,812.9247606,51.03367972,1475.392048,0
1610.07162,1175.894505,29.72148441,1992.581543,0
2071.661792,702.5623783,74.81629584,1723.168987,0
1103.227433,1059.810372,50.09202481,735.9234207,0
1577.196145,1029.011741,85.22196671,1130.555123,0
796.4695415,733.2430162,24.97784726,1028.394518,0
1294.151434,1072.76328,36.41879287,1038.259429,0.131824783
1523.276772,950.3960945,40.75984611,2543.368286,0
2951.646854,1131.938111,0,1758.971194,0
1024.172277,716.3775481,33.83231588,855.2688092,0
